GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
0022201205,1610612755,76ers,PHI,Philadelphia,265.000000:00,0.554,0.284,0.164,0.241,0.609,0.304,0.173,0.128
0022201205,1610612737,Hawks,ATL,Atlanta,265.000000:00,0.609,0.304,0.173,0.085,0.554,0.284,0.164,0.315
0022201206,1610612761,Raptors,TOR,Toronto,240.000000:00,0.478,0.183,0.083,0.214,0.648,0.259,0.214,0.41
0022201206,1610612738,Celtics,BOS,Boston,240.000000:00,0.648,0.259,0.214,0.333,0.478,0.183,0.083,0.268
0022201208,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.571,0.12,0.181,0.216,0.677,0.161,0.119,0.286
0022201208,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.677,0.161,0.119,0.262,0.571,0.12,0.181,0.314
0022201212,1610612756,Suns,PHX,Phoenix,240.000000:00,0.457,0.135,0.085,0.206,0.587,0.185,0.152,0.271
0022201212,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.587,0.185,0.152,0.208,0.457,0.135,0.085,0.27
0022201202,1610612745,Rockets,HOU,Houston,240.000000:00,0.511,0.315,0.179,0.275,0.506,0.307,0.155,0.269
0022201202,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.506,0.307,0.155,0.135,0.511,0.315,0.179,0.314
0022201209,1610612752,Knicks,NYK,New York,240.000000:00,0.511,0.227,0.1,0.13,0.595,0.253,0.125,0.158
0022201209,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.595,0.253,0.125,0.105,0.511,0.227,0.1,0.222
0022201207,1610612753,Magic,ORL,Orlando,240.000000:00,0.397,0.195,0.209,0.263,0.444,0.281,0.1,0.222
0022201207,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.444,0.281,0.1,0.185,0.397,0.195,0.209,0.351
0022201203,1610612754,Pacers,IND,Indiana,240.000000:00,0.56,0.337,0.18,0.196,0.561,0.289,0.124,0.245
0022201203,1610612765,Pistons,DET,Detroit,240.000000:00,0.561,0.289,0.124,0.204,0.56,0.337,0.18,0.261
0022201204,1610612764,Wizards,WAS,Washington,240.000000:00,0.506,0.44,0.161,0.245,0.515,0.122,0.152,0.276
0022201204,1610612748,Heat,MIA,Miami,240.000000:00,0.515,0.122,0.152,0.241,0.506,0.44,0.161,0.286
0022201197,1610612753,Magic,ORL,Orlando,240.000000:00,0.476,0.229,0.211,0.18,0.625,0.102,0.17,0.238
0022201197,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,0.625,0.102,0.17,0.214,0.476,0.229,0.211,0.3
0022201201,1610612756,Suns,PHX,Phoenix,240.000000:00,0.627,0.316,0.108,0.171,0.578,0.277,0.134,0.357
0022201201,1610612743,Nuggets,DEN,Denver,240.000000:00,0.578,0.277,0.134,0.214,0.627,0.316,0.108,0.244
0022201198,1610612755,76ers,PHI,Philadelphia,240.000000:00,0.579,0.197,0.176,0.079,0.659,0.17,0.115,0.275
0022201198,1610612748,Heat,MIA,Miami,240.000000:00,0.659,0.17,0.115,0.25,0.579,0.197,0.176,0.105
0022201199,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.491,0.264,0.13,0.295,0.583,0.188,0.143,0.304
0022201199,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.583,0.188,0.143,0.174,0.491,0.264,0.13,0.41
0022201200,1610612762,Jazz,UTA,Utah,240.000000:00,0.524,0.193,0.186,0.159,0.479,0.268,0.124,0.344
0022201200,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.479,0.268,0.124,0.279,0.524,0.193,0.186,0.159
0022201192,1610612761,Raptors,TOR,Toronto,240.000000:00,0.444,0.189,0.124,0.236,0.489,0.202,0.149,0.327
0022201192,1610612738,Celtics,BOS,Boston,240.000000:00,0.489,0.202,0.149,0.2,0.444,0.189,0.124,0.273
0022201194,1610612740,Pelicans,NOP,New Orleans,265.000000:00,0.619,0.443,0.141,0.16,0.538,0.24,0.123,0.328
0022201194,1610612763,Grizzlies,MEM,Memphis,265.000000:00,0.538,0.24,0.123,0.259,0.619,0.443,0.141,0.26
0022201189,1610612765,Pistons,DET,Detroit,240.000000:00,0.565,0.167,0.147,0.209,0.622,0.267,0.132,0.364
0022201189,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.622,0.267,0.132,0.25,0.565,0.167,0.147,0.302
0022201193,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.522,0.12,0.134,0.241,0.5,0.133,0.153,0.146
0022201193,1610612741,Bulls,CHI,Chicago,240.000000:00,0.5,0.133,0.153,0.104,0.522,0.12,0.134,0.296
0022201195,1610612758,Kings,SAC,Sacramento,240.000000:00,0.491,0.179,0.089,0.361,0.607,0.202,0.1,0.217
0022201195,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.607,0.202,0.1,0.152,0.491,0.179,0.089,0.443
0022201196,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.573,0.27,0.135,0.217,0.622,0.329,0.128,0.122
0022201196,1610612746,Clippers,LAC,LA,240.000000:00,0.622,0.329,0.128,0.122,0.573,0.27,0.135,0.239
0022201190,1610612752,Knicks,NYK,New York,240.000000:00,0.61,0.25,0.165,0.377,0.603,0.345,0.159,0.289
0022201190,1610612754,Pacers,IND,Indiana,240.000000:00,0.603,0.345,0.159,0.222,0.61,0.25,0.165,0.472
0022201191,1610612764,Wizards,WAS,Washington,240.000000:00,0.511,0.277,0.13,0.226,0.589,0.476,0.159,0.333
0022201191,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.589,0.476,0.159,0.286,0.511,0.277,0.13,0.283
0022201183,1610612745,Rockets,HOU,Houston,240.000000:00,0.52,0.235,0.123,0.333,0.534,0.207,0.196,0.275
0022201183,1610612743,Nuggets,DEN,Denver,240.000000:00,0.534,0.207,0.196,0.255,0.52,0.235,0.123,0.417
0022201179,1610612764,Wizards,WAS,Washington,240.000000:00,0.571,0.212,0.083,0.164,0.668,0.315,0.163,0.314
0022201179,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.668,0.315,0.163,0.235,0.571,0.212,0.083,0.182
0022201178,1610612753,Magic,ORL,Orlando,240.000000:00,0.562,0.191,0.135,0.295,0.589,0.238,0.093,0.205
0022201178,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,0.589,0.238,0.093,0.114,0.562,0.191,0.135,0.341
0022201187,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.532,0.376,0.095,0.236,0.6,0.316,0.136,0.442
0022201187,1610612744,Warriors,GSW,Golden State,240.000000:00,0.6,0.316,0.136,0.365,0.532,0.376,0.095,0.273
0022201182,1610612741,Bulls,CHI,Chicago,240.000000:00,0.5,0.225,0.08,0.125,0.616,0.221,0.163,0.282
0022201182,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.616,0.221,0.163,0.179,0.5,0.225,0.08,0.125
0022201186,1610612762,Jazz,UTA,Utah,265.000000:00,0.606,0.344,0.125,0.13,0.563,0.365,0.107,0.288
0022201186,1610612747,Lakers,LAL,Los Angeles,265.000000:00,0.563,0.365,0.107,0.212,0.606,0.344,0.125,0.196
0022201176,1610612761,Raptors,TOR,Toronto,240.000000:00,0.563,0.318,0.072,0.204,0.545,0.247,0.185,0.22
0022201176,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.545,0.247,0.185,0.146,0.563,0.318,0.072,0.245
0022201185,1610612758,Kings,SAC,Sacramento,240.000000:00,0.599,0.165,0.122,0.244,0.482,0.321,0.139,0.306
0022201185,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.482,0.321,0.139,0.184,0.599,0.165,0.122,0.289
0022201177,1610612748,Heat,MIA,Miami,240.000000:00,0.594,0.325,0.085,0.128,0.568,0.37,0.151,0.211
0022201177,1610612765,Pistons,DET,Detroit,240.000000:00,0.568,0.37,0.151,0.158,0.594,0.325,0.085,0.231
0022201181,1610612755,76ers,PHI,Philadelphia,240.000000:00,0.571,0.205,0.132,0.15,0.5,0.176,0.086,0.339
0022201181,1610612738,Celtics,BOS,Boston,240.000000:00,0.5,0.176,0.086,0.232,0.571,0.205,0.132,0.225
0022201184,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.505,0.175,0.099,0.224,0.586,0.253,0.119,0.191
0022201184,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.586,0.253,0.119,0.17,0.505,0.175,0.099,0.259
0022201180,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,0.529,0.259,0.12,0.149,0.506,0.156,0.101,0.264
0022201180,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.506,0.156,0.101,0.132,0.529,0.259,0.12,0.277
0022201188,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.461,0.156,0.121,0.158,0.539,0.292,0.141,0.408
0022201188,1610612756,Suns,PHX,Phoenix,240.000000:00,0.539,0.292,0.141,0.306,0.461,0.156,0.121,0.228
0022201171,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.608,0.301,0.06,0.25,0.495,0.098,0.1,0.3
0022201171,1610612745,Rockets,HOU,Houston,240.000000:00,0.495,0.098,0.1,0.267,0.608,0.301,0.06,0.273
0022201164,1610612762,Jazz,UTA,Utah,240.000000:00,0.484,0.33,0.106,0.204,0.494,0.395,0.087,0.176
0022201164,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.494,0.395,0.087,0.137,0.484,0.33,0.106,0.296
0022201174,1610612755,76ers,PHI,Philadelphia,240.000000:00,0.529,0.149,0.119,0.229,0.638,0.263,0.127,0.297
0022201174,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.638,0.263,0.127,0.189,0.529,0.149,0.119,0.25
0022201175,1610612744,Warriors,GSW,Golden State,240.000000:00,0.443,0.162,0.142,0.349,0.485,0.18,0.125,0.375
0022201175,1610612743,Nuggets,DEN,Denver,240.000000:00,0.485,0.18,0.125,0.304,0.443,0.162,0.142,0.46
0022201165,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.577,0.143,0.181,0.174,0.58,0.234,0.029,0.128
0022201165,1610612741,Bulls,CHI,Chicago,240.000000:00,0.58,0.234,0.029,0.085,0.577,0.143,0.181,0.239
0022201168,1610612764,Wizards,WAS,Washington,240.000000:00,0.595,0.228,0.188,0.122,0.597,0.205,0.119,0.205
0022201168,1610612752,Knicks,NYK,New York,240.000000:00,0.597,0.205,0.119,0.159,0.595,0.228,0.188,0.195
0022201170,1610612759,Spurs,SAS,San Antonio,265.000000:00,0.597,0.296,0.157,0.292,0.529,0.311,0.126,0.328
0022201170,1610612758,Kings,SAC,Sacramento,265.000000:00,0.529,0.311,0.126,0.224,0.597,0.296,0.157,0.354
0022201169,1610612753,Magic,ORL,Orlando,240.000000:00,0.687,0.533,0.157,0.179,0.468,0.462,0.159,0.26
0022201169,1610612765,Pistons,DET,Detroit,240.000000:00,0.468,0.462,0.159,0.18,0.687,0.533,0.157,0.256
0022201172,1610612756,Suns,PHX,Phoenix,240.000000:00,0.648,0.346,0.128,0.135,0.472,0.466,0.079,0.357
0022201172,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.472,0.466,0.079,0.232,0.648,0.346,0.128,0.189
0022201173,1610612754,Pacers,IND,Indiana,240.000000:00,0.488,0.349,0.167,0.224,0.539,0.289,0.128,0.292
0022201173,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,0.539,0.289,0.128,0.271,0.488,0.349,0.167,0.306
0022201166,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.511,0.215,0.099,0.193,0.551,0.291,0.18,0.209
0022201166,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,0.551,0.291,0.18,0.163,0.511,0.215,0.099,0.246
0022201167,1610612742,Mavericks,DAL,Dallas,265.000000:00,0.568,0.337,0.124,0.192,0.528,0.204,0.098,0.317
0022201167,1610612737,Hawks,ATL,Atlanta,265.000000:00,0.528,0.204,0.098,0.267,0.568,0.337,0.124,0.25
0022201163,1610612761,Raptors,TOR,Toronto,240.000000:00,0.577,0.077,0.08,0.313,0.582,0.153,0.182,0.295
0022201163,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.582,0.153,0.182,0.227,0.577,0.077,0.08,0.417
0022201161,1610612748,Heat,MIA,Miami,240.000000:00,0.599,0.337,0.11,0.233,0.701,0.208,0.144,0.033
0022201161,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.701,0.208,0.144,0.033,0.599,0.337,0.11,0.302
0022201162,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.529,0.407,0.074,0.304,0.559,0.271,0.134,0.333
0022201162,1610612746,Clippers,LAC,LA,240.000000:00,0.559,0.271,0.134,0.244,0.529,0.407,0.074,0.348
0022201149,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.5,0.386,0.107,0.224,0.52,0.286,0.15,0.414
0022201149,1610612754,Pacers,IND,Indiana,240.000000:00,0.52,0.286,0.15,0.345,0.5,0.386,0.107,0.265
0022201155,1610612745,Rockets,HOU,Houston,240.000000:00,0.524,0.542,0.119,0.286,0.545,0.303,0.12,0.314
0022201155,1610612765,Pistons,DET,Detroit,240.000000:00,0.545,0.303,0.12,0.255,0.524,0.542,0.119,0.388
0022201158,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.544,0.253,0.147,0.264,0.618,0.226,0.145,0.333
0022201158,1610612744,Warriors,GSW,Golden State,240.000000:00,0.618,0.226,0.145,0.275,0.544,0.253,0.147,0.34
0022201150,1610612761,Raptors,TOR,Toronto,240.000000:00,0.548,0.274,0.14,0.304,0.644,0.342,0.194,0.394
0022201150,1610612755,76ers,PHI,Philadelphia,240.000000:00,0.644,0.342,0.194,0.273,0.548,0.274,0.14,0.391
0022201157,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,0.5,0.2,0.149,0.218,0.55,0.333,0.154,0.383
0022201157,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.55,0.333,0.154,0.319,0.5,0.2,0.149,0.236
0022201152,1610612762,Jazz,UTA,Utah,240.000000:00,0.526,0.146,0.168,0.255,0.526,0.229,0.111,0.255
0022201152,1610612738,Celtics,BOS,Boston,240.000000:00,0.526,0.229,0.111,0.182,0.526,0.146,0.168,0.314
0022201156,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.495,0.177,0.141,0.214,0.439,0.2,0.173,0.228
0022201156,1610612746,Clippers,LAC,LA,240.000000:00,0.439,0.2,0.173,0.211,0.495,0.177,0.141,0.25
0022201151,1610612764,Wizards,WAS,Washington,240.000000:00,0.471,0.114,0.12,0.231,0.545,0.295,0.105,0.213
0022201151,1610612753,Magic,ORL,Orlando,240.000000:00,0.545,0.295,0.105,0.128,0.471,0.114,0.12,0.323
0022201154,1610612752,Knicks,NYK,New York,240.000000:00,0.618,0.258,0.103,0.32,0.61,0.151,0.101,0.186
0022201154,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,0.61,0.151,0.101,0.07,0.618,0.258,0.103,0.38
0022201159,1610612758,Kings,SAC,Sacramento,240.000000:00,0.722,0.17,0.131,0.222,0.582,0.271,0.188,0.3
0022201159,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.582,0.271,0.188,0.18,0.722,0.17,0.131,0.278
0022201153,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.642,0.148,0.133,0.225,0.473,0.253,0.114,0.37
0022201153,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.473,0.253,0.114,0.296,0.642,0.148,0.133,0.25
0022201160,1610612756,Suns,PHX,Phoenix,240.000000:00,0.477,0.239,0.16,0.241,0.432,0.211,0.11,0.3
0022201160,1610612743,Nuggets,DEN,Denver,240.000000:00,0.432,0.211,0.11,0.25,0.477,0.239,0.16,0.315
0022201148,1610612741,Bulls,CHI,Chicago,240.000000:00,0.585,0.25,0.073,0.2,0.545,0.13,0.221,0.205
0022201148,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.545,0.13,0.221,0.091,0.585,0.25,0.073,0.222
0022201147,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.556,0.275,0.128,0.182,0.425,0.4,0.107,0.278
0022201147,1610612743,Nuggets,DEN,Denver,240.000000:00,0.425,0.4,0.107,0.204,0.556,0.275,0.128,0.25
0022201146,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.446,0.129,0.124,0.231,0.681,0.22,0.088,0.238
0022201146,1610612738,Celtics,BOS,Boston,240.000000:00,0.681,0.22,0.088,0.167,0.446,0.129,0.124,0.338
0022201144,1610612756,Suns,PHX,Phoenix,240.000000:00,0.448,0.281,0.079,0.254,0.511,0.133,0.209,0.358
0022201144,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,0.511,0.133,0.209,0.302,0.448,0.281,0.079,0.305
0022201137,1610612745,Rockets,HOU,Houston,240.000000:00,0.515,0.214,0.103,0.357,0.64,0.329,0.123,0.209
0022201137,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.64,0.329,0.123,0.186,0.515,0.214,0.103,0.393
0022201139,1610612755,76ers,PHI,Philadelphia,240.000000:00,0.569,0.375,0.118,0.239,0.566,0.217,0.144,0.261
0022201139,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.566,0.217,0.144,0.174,0.569,0.375,0.118,0.304
0022201138,1610612752,Knicks,NYK,New York,240.000000:00,0.586,0.303,0.172,0.209,0.525,0.177,0.122,0.174
0022201138,1610612748,Heat,MIA,Miami,240.000000:00,0.525,0.177,0.122,0.13,0.586,0.303,0.172,0.256
0022201140,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.564,0.349,0.157,0.302,0.563,0.148,0.138,0.205
0022201140,1610612741,Bulls,CHI,Chicago,240.000000:00,0.563,0.148,0.138,0.136,0.564,0.349,0.157,0.395
0022201142,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.506,0.287,0.102,0.204,0.6,0.175,0.191,0.286
0022201142,1610612765,Pistons,DET,Detroit,240.000000:00,0.6,0.175,0.191,0.238,0.506,0.287,0.102,0.286
0022201145,1610612758,Kings,SAC,Sacramento,240.000000:00,0.554,0.261,0.098,0.192,0.371,0.129,0.134,0.172
0022201145,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.371,0.129,0.134,0.125,0.554,0.261,0.098,0.25
0022201136,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.677,0.323,0.171,0.368,0.594,0.218,0.074,0.196
0022201136,1610612754,Pacers,IND,Indiana,240.000000:00,0.594,0.218,0.074,0.196,0.677,0.323,0.171,0.421
0022201143,1610612762,Jazz,UTA,Utah,240.000000:00,0.611,0.222,0.15,0.19,0.526,0.221,0.136,0.269
0022201143,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.526,0.221,0.136,0.173,0.611,0.222,0.15,0.214
0022201141,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.574,0.295,0.122,0.286,0.756,0.397,0.153,0.083
0022201141,1610612746,Clippers,LAC,LA,240.000000:00,0.756,0.397,0.153,0.083,0.574,0.295,0.122,0.347
0022201131,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,0.554,0.237,0.079,0.2,0.528,0.371,0.144,0.373
0022201131,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.528,0.371,0.144,0.275,0.554,0.237,0.079,0.26
0022201135,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.533,0.156,0.182,0.229,0.634,0.268,0.191,0.279
0022201135,1610612744,Warriors,GSW,Golden State,240.000000:00,0.634,0.268,0.191,0.256,0.533,0.156,0.182,0.313
0022201134,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.578,0.302,0.098,0.143,0.628,0.319,0.163,0.313
0022201134,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.628,0.319,0.163,0.313,0.578,0.302,0.098,0.224
0022201132,1610612761,Raptors,TOR,Toronto,240.000000:00,0.527,0.097,0.099,0.306,0.463,0.238,0.173,0.313
0022201132,1610612748,Heat,MIA,Miami,240.000000:00,0.463,0.238,0.173,0.25,0.527,0.097,0.099,0.327
0022201130,1610612764,Wizards,WAS,Washington,240.000000:00,0.611,0.131,0.1,0.128,0.543,0.118,0.117,0.229
0022201130,1610612738,Celtics,BOS,Boston,240.000000:00,0.543,0.118,0.117,0.146,0.611,0.131,0.1,0.319
0022201133,1610612753,Magic,ORL,Orlando,240.000000:00,0.48,0.15,0.14,0.133,0.545,0.261,0.157,0.235
0022201133,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.545,0.261,0.157,0.137,0.48,0.15,0.14,0.267
0022201124,1610612752,Knicks,NYK,New York,240.000000:00,0.68,0.326,0.108,0.175,0.523,0.333,0.139,0.286
0022201124,1610612745,Rockets,HOU,Houston,240.000000:00,0.523,0.333,0.139,0.265,0.68,0.326,0.108,0.2
0022201129,1610612746,Clippers,LAC,LA,240.000000:00,0.716,0.198,0.18,0.158,0.591,0.256,0.153,0.244
0022201129,1610612741,Bulls,CHI,Chicago,240.000000:00,0.591,0.256,0.153,0.195,0.716,0.198,0.18,0.263
0022201122,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.547,0.274,0.09,0.283,0.484,0.391,0.096,0.352
0022201122,1610612765,Pistons,DET,Detroit,240.000000:00,0.484,0.391,0.096,0.259,0.547,0.274,0.09,0.34
0022201128,1610612758,Kings,SAC,Sacramento,240.000000:00,0.494,0.476,0.1,0.25,0.564,0.395,0.063,0.333
0022201128,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,0.564,0.395,0.063,0.244,0.494,0.476,0.1,0.354
0022201126,1610612755,76ers,PHI,Philadelphia,240.000000:00,0.528,0.247,0.111,0.229,0.571,0.259,0.124,0.286
0022201126,1610612743,Nuggets,DEN,Denver,240.000000:00,0.571,0.259,0.124,0.238,0.528,0.247,0.111,0.271
0022201123,1610612754,Pacers,IND,Indiana,240.000000:00,0.462,0.247,0.136,0.25,0.675,0.205,0.131,0.189
0022201123,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.675,0.205,0.131,0.108,0.462,0.247,0.136,0.393
0022201125,1610612762,Jazz,UTA,Utah,240.000000:00,0.494,0.314,0.129,0.196,0.48,0.218,0.07,0.356
0022201125,1610612756,Suns,PHX,Phoenix,240.000000:00,0.48,0.218,0.07,0.305,0.494,0.314,0.129,0.333
0022201127,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.428,0.167,0.117,0.107,0.64,0.198,0.166,0.324
0022201127,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.64,0.198,0.166,0.216,0.428,0.167,0.117,0.196
0022201115,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.612,0.213,0.107,0.136,0.495,0.265,0.095,0.352
0022201115,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.495,0.265,0.095,0.259,0.612,0.213,0.107,0.182
0022201116,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.412,0.186,0.089,0.046,0.67,0.231,0.141,0.2
0022201116,1610612738,Celtics,BOS,Boston,240.000000:00,0.67,0.231,0.141,0.2,0.412,0.186,0.089,0.108
0022201117,1610612745,Rockets,HOU,Houston,240.000000:00,0.475,0.225,0.2,0.261,0.524,0.289,0.12,0.356
0022201117,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,0.524,0.289,0.12,0.289,0.475,0.225,0.2,0.348
0022201113,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.494,0.262,0.081,0.058,0.511,0.273,0.142,0.3
0022201113,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.511,0.273,0.142,0.28,0.494,0.262,0.081,0.135
0022201119,1610612764,Wizards,WAS,Washington,240.000000:00,0.535,0.233,0.179,0.231,0.515,0.163,0.13,0.37
0022201119,1610612761,Raptors,TOR,Toronto,240.000000:00,0.515,0.163,0.13,0.333,0.535,0.233,0.179,0.288
0022201120,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.561,0.329,0.173,0.182,0.5,0.298,0.105,0.315
0022201120,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.5,0.298,0.105,0.241,0.561,0.329,0.173,0.273
0022201114,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.593,0.373,0.185,0.186,0.621,0.149,0.096,0.262
0022201114,1610612741,Bulls,CHI,Chicago,240.000000:00,0.621,0.149,0.096,0.19,0.593,0.373,0.185,0.209
0022201121,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,0.531,0.313,0.172,0.18,0.506,0.207,0.161,0.163
0022201121,1610612744,Warriors,GSW,Golden State,240.000000:00,0.506,0.207,0.161,0.122,0.531,0.313,0.172,0.26
0022201118,1610612753,Magic,ORL,Orlando,240.000000:00,0.571,0.329,0.111,0.214,0.451,0.308,0.145,0.333
0022201118,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.451,0.308,0.145,0.263,0.571,0.329,0.111,0.262
0022201111,1610612762,Jazz,UTA,Utah,240.000000:00,0.566,0.176,0.163,0.234,0.547,0.221,0.091,0.308
0022201111,1610612758,Kings,SAC,Sacramento,240.000000:00,0.547,0.221,0.091,0.269,0.566,0.176,0.163,0.319
0022201112,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.641,0.094,0.154,0.267,0.62,0.28,0.196,0.103
0022201112,1610612746,Clippers,LAC,LA,240.000000:00,0.62,0.28,0.196,0.051,0.641,0.094,0.154,0.356
0022201108,1610612748,Heat,MIA,Miami,240.000000:00,0.55,0.175,0.152,0.186,0.596,0.281,0.088,0.435
0022201108,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.596,0.281,0.088,0.37,0.55,0.175,0.152,0.326
0022201110,1610612756,Suns,PHX,Phoenix,240.000000:00,0.586,0.204,0.083,0.277,0.519,0.346,0.137,0.261
0022201110,1610612755,76ers,PHI,Philadelphia,240.000000:00,0.519,0.346,0.137,0.174,0.586,0.204,0.083,0.362
0022201107,1610612754,Pacers,IND,Indiana,240.000000:00,0.615,0.125,0.157,0.227,0.63,0.26,0.124,0.488
0022201107,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.63,0.26,0.124,0.349,0.615,0.125,0.157,0.364
0022201109,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.494,0.239,0.097,0.08,0.612,0.315,0.113,0.196
0022201109,1610612743,Nuggets,DEN,Denver,240.000000:00,0.612,0.315,0.113,0.152,0.494,0.239,0.097,0.12
0022201106,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.511,0.207,0.102,0.231,0.527,0.308,0.112,0.346
0022201106,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.527,0.308,0.112,0.308,0.511,0.207,0.102,0.269
0022201105,1610612758,Kings,SAC,Sacramento,240.000000:00,0.601,0.36,0.039,0.116,0.59,0.326,0.118,0.37
0022201105,1610612756,Suns,PHX,Phoenix,240.000000:00,0.59,0.326,0.118,0.261,0.601,0.36,0.039,0.233
0022201100,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.747,0.151,0.105,0.132,0.58,0.241,0.156,0.25
0022201100,1610612745,Rockets,HOU,Houston,240.000000:00,0.58,0.241,0.156,0.227,0.747,0.151,0.105,0.237
0022201098,1610612764,Wizards,WAS,Washington,240.000000:00,0.688,0.306,0.1,0.154,0.569,0.149,0.049,0.283
0022201098,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.569,0.149,0.049,0.208,0.688,0.306,0.1,0.179
0022201102,1610612762,Jazz,UTA,Utah,240.000000:00,0.438,0.327,0.1,0.29,0.667,0.162,0.118,0.277
0022201102,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.667,0.162,0.118,0.191,0.438,0.327,0.1,0.333
