GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MINUTES,PTS,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,BOX_OUTS
0022201228,1610612747,LAL,Los Angeles,1629117,Wenyen Gabriel,,,16:15,4,9,8,1,0,0,3,8,0,1,1,0,2,2,0,2
0022201228,1610612747,LAL,Los Angeles,1631306,Cole Swider,,,0:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022201228,1610612747,LAL,Los Angeles,1631108,Max Christie,,,0:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022201228,1610612747,LAL,Los Angeles,1628964,Mo Bamba,,,0:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022201230,1610612744,GSW,Golden State,1628978,Donte DiVincenzo,F,,21:17,10,5,3,2,5,0,1,2,0,0,0,0,0,0,0,0
0022201230,1610612744,GSW,Golden State,203110,Draymond Green,F,,19:41,9,5,3,2,1,0,0,0,0,1,1,0,1,1,0,1
0022201230,1610612744,GSW,Golden State,1626172,Kevon Looney,C,,21:10,4,10,9,1,0,0,3,9,1,0,1,1,0,1,1,1
0022201230,1610612744,GSW,Golden State,202691,Klay Thompson,G,,21:40,20,5,1,4,0,0,0,0,0,0,0,1,0,0,0,1
0022201230,1610612744,GSW,Golden State,201939,Stephen Curry,G,,22:27,26,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0022201230,1610612744,GSW,Golden State,1627780,Gary Payton II,,,20:20,4,1,1,0,5,0,0,0,0,1,1,1,1,2,1,2
0022201230,1610612744,GSW,Golden State,1629673,Jordan Poole,,,17:16,21,6,2,4,1,0,2,4,0,1,1,0,0,0,0,0
0022201230,1610612744,GSW,Golden State,1630541,Moses Moody,,,29:07,25,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0
0022201230,1610612744,GSW,Golden State,1630228,Jonathan Kuminga,,,24:00,15,8,4,4,0,0,0,0,0,1,1,1,1,2,2,2
0022201230,1610612744,GSW,Golden State,203210,JaMychal Green,,,11:58,2,4,4,0,0,0,0,0,1,0,1,0,0,0,0,0
0022201230,1610612744,GSW,Golden State,1630237,Anthony Lamb,,,10:41,4,5,4,1,0,0,0,0,0,0,0,0,1,1,1,1
